,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11
0,11.819033529441445,-2.6730246668601145,-1.890773888924767,0.35433783989226525,-3.230043367995034,2.7569623557842267,-0.42420696400556845,0.9955915938268325,-1.6282164256991765,3.070002607764972,-0.965846669374718
1,12.065409904606103,-2.488491264332217,-1.5030440583762061,-0.5993423216107401,-2.927247751120662,1.602284919644389,0.32422443379956056,0.7748298846410621,-1.2846300297685305,2.749776514982498,-1.2815683657464663
2,12.143647006099634,-1.9706294844520176,-1.3667102203054737,-0.36423209085439373,-2.3243278107841716,1.2700740747190133,-1.1722007215112977,0.31550321561145533,-1.215489906215386,1.2604941394982978,-0.3560774372060612
3,11.330655844858585,-4.871181717858332,-2.884303222954299,1.4639805823102212,-0.46484204219983954,0.02043834142026159,0.492395534051833,0.2564171585307381,-0.1396467003741925,0.3543070374145397,-1.1810659237635104
4,10.97910377459434,-3.565963794891732,-4.899218074604509,-0.7210680268147932,-0.20058575505965948,1.7267922103621798,-1.1823577379952044,-0.8942739683955719,0.49317477404380383,-0.6416736832785039,0.8736416043153478
5,11.211133684940062,-4.1205914661302385,-3.588582905897302,0.5135607178247553,-1.4722991371707883,-0.3816400936150295,-1.9581944511004135,-0.06990401837853229,-1.182598804376638,-0.2292601744984328,1.7427910736087164
6,11.484274077903384,-5.5729106479598345,-5.4073926810167725,0.4402436185873366,-0.348025131174053,-2.0526377636531072,-0.20150059070401846,0.6882732389750399,-0.9329109154489547,-0.015160373475760219,-0.1763220786182968
7,11.314629717152474,-6.7645486394983605,-5.563144709837851,-1.4124718056464913,0.7811591044460804,-1.8813342014813454,-0.5233019868731079,1.2516546039291028,-1.5927568112947212,0.9509920804029626,0.2954253861295888
8,10.206664962135301,-6.752628508844454,-6.5599330388741475,-1.701487921313546,0.4603163162274143,-1.8232795815595566,0.1606920760996133,1.7800068027320777,-2.4919374338139835,1.4668776970374295,1.4160628142777651
9,10.037354511451863,-5.561764374351895,-6.443109444012403,-0.3751262800785633,-0.5092269757947585,-2.7259192966968557,0.07130992256360577,1.1461528659223548,-0.7163315922242963,0.6508655494831947,0.10091309884916402
10,9.777875095317798,-5.125012095335301,-5.900495529052002,-0.2916536361893565,0.11944246406015775,-3.4181503200791097,0.716176552266452,1.5030611423309088,-1.1770556302959343,0.8606129579340828,0.37710593553479826
11,9.7541888123141,-7.116546457170266,-2.222180577509842,0.9836343733529325,-1.8385446765281852,-3.062771164975355,-1.7487178706025415,0.8418503933395064,-0.6351023877798082,1.0695410647397332,-1.0535339010633737
12,10.630057984245257,-4.815308902176855,-4.000034886999731,-0.9296573463950588,-0.2602409930358876,-2.0786335087651233,-0.373724009362279,1.7642087576804086,-1.5891130827562576,2.1953770510098125,-0.4106833142223714
13,10.680063368060168,-4.615481328844926,-3.803725727622555,-1.3651307619829076,-1.3086795180166295,-0.3911846469099957,0.938943147632091,1.0033483672539951,-1.017066660793037,1.8903940005886293,-0.9198189349478957
14,9.724125118455412,-2.184016449103631,-5.621961594167659,0.34792097111668735,1.0529325911677836,-4.350254011476609,1.2712031638250612,1.9145698205241224,-1.984076540664886,1.1422997116724736,0.5660888006220329
15,7.448900124820562,-0.7912994442793507,-5.043897498470217,-1.3975064607118746,0.6452308574171881,-4.14890214740302,0.7496761551462814,1.1513076879224289,-1.1917506023403195,0.09885670646070598,2.4380352120934092
16,5.520193175427226,-1.8403273144755252,-2.581405842708481,2.256900551988609,2.2105472987929184,-2.3808516595669573,-2.9887982050445636,0.4944646824264302,-0.0559764705664375,0.8022134908017579,1.0537606993362418
17,8.020232461241704,-3.54453403163875,0.5884493250832109,-1.9806131551988113,-1.0147774174268642,-2.6410415117934676,-1.6733077358235,-0.6084279819862202,1.218679199635388,0.6162810524534013,1.5318542464554055
18,8.867905354707624,-3.116607222490683,-4.103780452761004,1.339476719055346,2.2352478907706956,-1.83020193121262,-0.974440011430952,0.4487128809603316,-0.6572267237290791,-0.300008141123768,0.6689219136401012
19,7.71225015002151,-2.5000927066712273,-4.508899081148409,-1.3736716278666437,2.6852702317996417,-1.875002204788846,-0.567869117182275,-0.7384904367805772,0.9144102620436149,-1.5765319197923728,2.474817276082354
20,6.705508720183026,-2.711972027760465,-5.557954694772466,-2.6233682566143814,0.8205612910894359,-1.8496759073507107,0.7694252720262755,-0.17631167746661974,-0.0556699120037405,-1.5563216713578143,2.436240717063861
21,6.598683956658341,-3.592074530933621,-6.259740995425632,1.4645755639013476,0.8803757352684183,-1.6263378102965493,-1.0038052123600227,0.5717841220447432,-0.2662774537616776,-0.23214030135255648,-0.2628891976855565
22,7.3373353419935095,3.1866704347722923,-5.932301300213472,4.674974653014099,2.203056834197975,-3.7269197276832897,-1.5771271973961787,1.1052785688325824,-2.674644260381893,-0.7180715211833315,1.6451620649119423
23,6.719639516758601,3.2649670752853868,0.10477075049398647,3.3841099607036527,0.7103186125824041,-2.454515281309277,-1.1657262594198756,-0.9013679557399346,1.0785473844235116,-0.7609708149454298,2.167442096821902
24,6.67960987331551,8.477086474777703,-0.6559470044064278,7.045544459866488,1.0092201744586393,-3.6290962728045435,-0.3417972234048107,-0.0647747499226878,-0.6000978191030483,-1.657321932064721,2.4928566577540123
25,7.077990676384511,7.788159661673091,2.782260137266081,4.4716741961338355,1.6476867628069503,-4.142876086263929,-0.8904496280027075,0.11937958644543477,0.9485887854017729,0.40772957007863836,-1.1451788406008214
26,6.963996447147095,3.019229347607068,0.77605666448735,6.570614503096387,-0.8950443945371458,-0.028092044005716375,0.13559992729595496,-0.03206734747255194,0.2672032806657356,0.8084824204756257,-0.36884630291333653
27,7.4339878993555075,7.28531495926607,1.9808320257990029,4.580180367021952,-0.21825750707033553,-2.946761988003367,-1.2931518310451307,-0.6510958158433202,0.8932305987580522,-1.3745116273735138,-0.7551486354175515
28,6.549136500716832,3.9670655229681784,2.35535192532414,2.919501027187175,-2.7987041528638024,-2.3721768417123004,1.7251271165635491,-0.12534874935396464,0.8592178020073581,-0.08503574026996469,0.20317667749815072
29,6.359282660177135,5.174740392129241,0.5061802997550852,4.0580553488370805,-2.323030631253387,-3.125307304339808,0.7735786257824886,0.09322773600539433,0.3479842296392457,-0.5238490821168724,-0.18598487130686014
30,5.250584539325988,4.837964583714618,-0.210412356193839,6.937160360690062,-2.6237432304272104,-2.5817878978167648,-0.6768148610091824,0.36078746009098583,-0.26685799563689294,-0.08852209861718428,-0.2693233302246986
31,5.388496032853821,3.0445079636973253,-0.16255288193482148,4.785088611682338,-2.0608003377553903,-2.0181898720409133,-0.22573368687555587,-0.5520697751646045,0.8124057603338092,-0.7496436822810517,0.5456234976606181
32,5.897338093092937,3.184197110843885,0.8988283961865045,3.9468130059321367,-1.3087443319963803,-4.086600323388009,-2.1565940880437298,-0.4942953607989039,0.6887158766256296,-1.1573741721612485,0.6787705061694118
33,4.845984919557412,1.9466515936853628,-2.666286476453427,5.978350804534018,0.7967593529567495,-1.598823636456486,-1.7417274774947968,0.2568178256703572,-1.1565333957598658,-0.2372792091696909,1.5605814021276068
34,4.392599886063904,-4.691686003550787,-2.833099631055465,3.435597786667709,0.3462687196045022,-2.1945329896628096,0.659924195525037,0.13959968107698784,0.5627027742995462,-0.32158967445238,-0.19046821825853383
35,2.131524055664813,-6.233436097388012,-2.5530663259848088,5.361827934302527,-2.119361479442356,-2.0490117300978694,-0.19781672088938834,-1.1550797834839905,2.41860575657163,-1.0529193817723241,-0.13587306565358126
36,2.9663753993434514,-3.602710045575706,-1.3485095370972284,6.985686808127439,-2.54164182112119,-0.5183680146028533,-0.4402913471637746,-0.7956668280623824,1.3189867511584332,-0.9725199973335874,1.0303959405887397
37,3.595483324056626,1.131745466163523,-5.070146695176045,8.76909181236745,0.5871151956069836,-2.4819445293243785,-0.40449924023943995,0.08890169369924941,0.09854482560829847,-1.3703180470176872,1.9570500385459484
38,3.240377438522837,1.1890021404536526,-2.6156129936981456,5.08773170647394,4.230604607013209,-4.41484595620057,-3.467908592261946,-0.3283295720517605,0.8823453158253913,-1.3346897524457182,1.1775941843253221
39,4.934469814197691,-4.26105929257834,-0.42569668838879554,-0.7989406942441472,0.9652639615563173,-2.226809680824881,0.5488713966632672,0.0260810121974781,0.005691524631412888,0.030765528263379055,1.4775395775294453
40,6.386788202989325,1.7659374813906847,-1.7736118315655183,5.073376372920216,0.9570569518982763,-0.002483548386267179,0.08639560784717443,-0.5248806691582731,-0.325430260723594,-0.8503225705418508,2.0034759917293643
41,7.085954413493072,5.561152644645817,1.3957523263405316,5.557249385384772,1.2634506441412414,-2.6294335141544125,0.8857495443888352,-0.7845351707332275,1.0210276509870955,-1.736022660239491,0.3221597419086079
42,7.846299009450758,8.694716228107307,5.147220574073182,4.091557157736197,1.3327307912928748,-3.0585790826435457,1.431276113611369,0.4731127171164959,-0.5369437525008008,0.46138648300126384,-0.9541858749965769
43,6.779094259867525,7.736229266038427,3.5622089057287862,1.8108354896586132,2.307665304198389,1.1039438571140812,7.860157556261963,1.136412407686373,-4.953338127906551,-0.49724791026843246,13.483350867197924
44,6.955094668437099,9.880022316084546,2.7447608074709438,3.1435184672840943,2.13109366391913,-2.4293474432351063,3.512893514038955,-0.7147522169608297,0.8772286666812472,-1.6913798029461866,0.7808388320770782
45,7.070808102395996,8.197798303785175,3.4299875735079834,0.1434071113441439,2.071472869473432,-0.43294920326676883,2.2802567394590945,-0.1452874699964871,0.555956659652548,0.46367728756864507,-0.6347820310884529
46,6.237177430110105,-0.060395088493570406,3.566623660187083,1.7793541164782174,0.197355255522894,0.3551378336453306,1.9177178219851734,-1.9153525087135175,3.216506152998113,-1.0076815537050539,-0.7184660355147144
47,5.263602413455975,-1.9484642437818858,0.3968351584083098,1.7286553776587916,1.0186193936565342,4.405106522736642,4.264282066447409,0.44282860550238723,-3.5655296385420607,-0.5498241515658033,12.758602193938659
48,4.241539034012376,0.18669634294706827,-3.161556618657404,2.6090807120892263,0.6643315816181617,0.7989067730102954,0.2970175922236366,0.2631995175434542,0.13068233330279552,0.9985004998718717,-1.4610283033413511
49,2.4581170638958114,-0.46092826576645907,-3.4390868550151628,3.2126630239550984,-0.9546653833932247,-0.7948881127092793,0.570721332994634,-0.898617810167023,1.742421406079945,-1.2684685216296996,0.5809918572189695
50,0.4016979838685168,-3.114335724117568,-5.004706025024091,4.330623699191181,-0.08391763789938914,-1.4429290625143376,-1.5411404679347758,0.7211690426731404,-0.3748543510390688,0.6823687427108035,-0.043621801112590626
51,0.7092341407123721,-5.43245811089629,-4.086066115464902,2.8241984267816145,-0.1200064020822428,-2.1244651091140168,-2.844448208553078,-0.23873482316005112,1.2835938397169877,-0.7023447766089671,-0.019789603455711135
52,0.28540279639286914,-9.710096073776118,-2.555312085077267,0.5036589828650586,-0.8167895893966352,-1.6539004322270874,-1.9609747307098517,-0.8382026358560872,1.5857072148805715,-1.1363378790516607,0.9892518107021273
53,-0.8125434802942985,-8.803648094106608,-3.395232102038386,0.8777856699851792,-0.4842408551730529,-1.194891661043325,-0.8618163381738772,-1.3837154595501213,2.473951153412808,-1.5876473575478611,1.1890407110702979
54,-0.4554979526839652,-4.146585932223727,-5.000520372680405,4.5202605146016746,0.6093958872986309,-1.6060404090967595,-0.494703072463134,-0.10861493124977639,1.4247695360709598,-0.9947613505534251,-1.0578566555364237
55,0.5275344387363798,0.546625852954447,-4.055510120003075,6.216311464618438,2.9779545217848815,0.043162110689064656,0.3111660781276442,0.23189850615642477,0.31920745441772497,0.2983334282922046,0.14598890978336854
56,3.414787154589091,9.911070118452853,-1.0923731299302595,7.595170686441889,6.102862509681613,-3.460109279097383,-2.54713832149355,-0.9602941974562098,0.6641573110849424,-2.318722630956394,1.2541851202899283
57,4.964914488484917,10.484381754301271,3.727190809296221,4.118412359421404,6.634175661953782,-3.58023053083118,-0.32021575145554854,-0.4261142407244342,0.7555259954689187,-0.41380362438889867,0.32166498314744
58,5.326890956427062,9.08457930682835,0.4683371439089045,5.244420842422221,7.112609417792057,-1.1120299979911212,2.0053827680965153,-0.4098444991401963,-0.8137398396970954,-1.5101358732553936,2.0845480277395327
59,5.044106735364831,3.869739953266903,4.6021387456740825,3.314672830258969,4.3939342336673315,-2.133743248659887,0.6485248272412321,-0.1436601901732164,0.48533459580921445,0.179419334324948,-0.5111898906160675
60,6.0761594857747365,-4.268140281046723,2.723869869699677,-0.4554671318637856,6.161209510082981,0.995723967185023,-2.1307878020601665,-0.7564568578190084,-0.29464075393203054,0.10068170914569152,0.8156586067383215
61,6.687372044452467,-8.88475731550218,-1.0638196843348087,-1.7363276899072608,5.294894857450207,0.42377679431495047,-1.1299918662996444,-0.9396699062894129,0.2313815000150454,-1.3720555433299404,0.8688284657511604
62,5.847497123858324,-8.097276210315789,-5.364377095741034,0.9332320203567125,4.448815070465195,-1.4564587972294247,0.6783959447054813,1.1505947507721053,-1.0385173146077233,0.5698936656021854,-0.3287221704793056
63,4.067543667640687,-5.235053451245086,-5.022968624360012,2.679275147925828,5.72414323604174,-2.166054554208736,0.5534865099547627,1.0016046185098908,-0.4550136395023693,0.19927716518442698,-0.40073959503110157
64,3.1524039475822083,-1.1509724890345878,-2.7707916689518806,1.6724412635989077,5.74310458767742,-1.4015259804198765,1.6246612416688644,0.5184278420691981,-0.6291838841176832,-0.3753777246252803,2.2155662316275695
65,2.3060692831607956,-2.196335135126324,-4.05730879946581,2.322240938414328,2.8954800779093337,0.3694076207244127,1.8413312260903916,0.8249119188706705,-0.14876738331674313,0.6775410562017616,-1.0845553231971328
66,-0.08379358958972995,-2.657119796309404,-1.5398981247952748,3.1649305918613058,2.5031144987049965,1.5624470816967588,-0.04494939260838321,-0.6992255510891439,0.7302432339786934,-0.08061514228902741,1.8939660693740292
67,2.1325502464716557,-0.09907718927802547,-1.3930019493834598,0.9743082867913838,4.579889516773886,-3.8361949356437637,-0.7198571543221177,-0.3558771267007665,1.3600084766775167,-1.7320493525838798,-0.04297021177416997
68,3.542839957823243,-1.3824808923433556,-4.038535744806299,-1.5009229313750014,3.853414503236369,-1.3593780907481874,-0.4329036674139605,-0.3765274710405506,0.06304754196791011,-1.619036413403439,1.2365718815584714
69,0.3460233883497226,-4.010989895976267,-2.533914995116579,2.4573242118699716,-0.03975066928829777,-3.2748581498762586,-1.0880734569928687,1.0274658747024201,0.050157685586510646,0.8442472412861874,-1.3005395310582113
70,0.12273880089815799,-3.2917703585907887,0.23878792458076892,-0.8125645829001852,1.8887726652646404,0.3171778825624273,-0.041132434772750213,-1.3391003966191828,2.2805555078400017,-0.5117064647372288,1.4559153479772267
71,0.49245529451767023,-6.048411368222136,-1.0011984400504716,1.7763580135774395,1.3654070051750213,3.540287752889251,0.7193906959723453,-0.17648312753737935,-0.7365280408362282,0.2841116794198433,1.8926289222895523
72,1.6346920980035438,-5.321319132993422,-2.6671071000686704,-0.9768837543544018,1.2016328902206606,1.4396860335251855,-1.8508068490069833,-2.192401130326993,2.730253866732334,-2.680013171365789,0.0961926250792102
73,0.5231281789369353,-8.087644286222528,-1.8300039557929155,-1.0588863724042403,-0.14632467802955335,-1.5085983358146486,-0.6622574187892957,-1.4720198098674249,2.6087872894199697,-1.7982743409838775,-0.8260634540050608
74,-2.050959470318287,-10.125247111272497,-1.9759487976360295,1.89386648355379,0.05224009909180132,-1.2947924902467325,-0.736976901813513,-1.5401663683711877,2.574708067338936,-1.7526099879307477,-0.22273998010249574
